,seed,lr,alpha,beta,full acc,full f1,partial acc,partial f1,best faith,avg certainty,what is og
60,46775,0.001,0.55,0.1,0.12549019607843137,0.2229965156794425,0.21333333333333335,0.3516483516483517,-4.0531158447265625e-06,0.5483670139312744,og alpha
61,46775,0.001,0.55,0.2,0.12549019607843137,0.2229965156794425,0.21333333333333335,0.3516483516483517,-4.0531158447265625e-06,0.5577327823638916,og alpha
62,46775,0.001,0.55,0.3,0.12549019607843137,0.2229965156794425,0.21333333333333335,0.3516483516483517,-4.0531158447265625e-06,0.5632492617766063,og alpha
63,46775,0.001,0.55,0.4,0.12549019607843137,0.2229965156794425,0.21333333333333335,0.3516483516483517,-4.0531158447265625e-06,0.5641205946604411,og alpha
64,46775,0.001,0.55,0.5,0.12549019607843137,0.2229965156794425,0.21333333333333335,0.3516483516483517,-4.0531158447265625e-06,0.56155189037323,og alpha
65,46775,0.001,0.55,0.6,0.12549019607843137,0.2229965156794425,0.21333333333333335,0.3516483516483517,-4.0531158447265625e-06,0.5576516417662303,og alpha
66,46775,0.001,0.55,0.7,0.12549019607843137,0.2229965156794425,0.21333333333333335,0.3516483516483517,-4.0531158447265625e-06,0.5525585293769837,og alpha
67,46775,0.001,0.55,0.8,0.12941176470588237,0.22377622377622378,0.22,0.3535911602209945,-4.0531158447265625e-06,0.546931844552358,og alpha
68,46775,0.001,0.55,0.9,0.13725490196078433,0.22535211267605634,0.23333333333333334,0.35754189944134074,-4.0531158447265625e-06,0.5401036880413691,og alpha
69,46775,0.001,0.55,1.0,0.1843137254901961,0.23529411764705882,0.31333333333333335,0.38323353293413176,-4.0531158447265625e-06,0.5316796982288361,og alpha
70,46775,0.001,0.1,0.65,0.23921568627450981,0.20491803278688522,0.4066666666666667,0.3597122302158274,-4.0531158447265625e-06,0.5208996574083964,og beta
71,46775,0.001,0.2,0.65,0.3803921568627451,0.22549019607843135,0.6466666666666666,0.4646464646464647,-4.0531158447265625e-06,0.5104362364610037,og beta
72,46775,0.001,0.3,0.65,0.45098039215686275,0.23913043478260868,0.7666666666666667,0.5569620253164557,-4.0531158447265625e-06,0.5011611022551854,og beta
73,46775,0.001,0.4,0.65,0.4588235294117647,0.22471910112359547,0.78,0.547945205479452,-4.0531158447265625e-06,0.4963664130369822,og beta
74,46775,0.001,0.5,0.65,0.47843137254901963,0.24,0.8133333333333334,0.6,-4.0531158447265625e-06,0.4941007081667582,og beta
75,46775,0.001,0.6,0.65,0.4823529411764706,0.25,0.82,0.619718309859155,-4.0531158447265625e-06,0.4942550468444824,og beta
76,46775,0.001,0.7,0.65,0.4666666666666667,0.2359550561797753,0.7933333333333333,0.5753424657534246,-4.0531158447265625e-06,0.496358629266421,og beta
77,46775,0.001,0.8,0.65,0.4745098039215686,0.25555555555555554,0.8066666666666666,0.6133333333333333,-4.0531158447265625e-06,0.4981154825290044,og beta
78,46775,0.001,0.9,0.65,0.4588235294117647,0.25,0.78,0.5822784810126582,-4.0531158447265625e-06,0.5026845194896062,og beta
79,46775,0.001,1.0,0.65,0.41568627450980394,0.25125628140703515,0.7066666666666667,0.5319148936170212,-4.0531158447265625e-06,0.506909163792928,og beta
80,76879,0.001,0.55,0.1,0.30196078431372547,0.2327586206896552,0.5133333333333333,0.4251968503937008,-4.0531158447265625e-06,0.5183145705858866,og alpha
81,76879,0.001,0.55,0.2,0.24313725490196078,0.2490272373540856,0.41333333333333333,0.4210526315789474,-4.0531158447265625e-06,0.5280419987440109,og alpha
82,76879,0.001,0.55,0.3,0.19215686274509805,0.23703703703703705,0.32666666666666666,0.3878787878787879,-4.0531158447265625e-06,0.5348878908157348,og alpha
83,76879,0.001,0.55,0.4,0.1843137254901961,0.23529411764705882,0.31333333333333335,0.38323353293413176,-4.0531158447265625e-06,0.5385732940832774,og alpha
84,76879,0.001,0.55,0.5,0.1843137254901961,0.23529411764705882,0.31333333333333335,0.38323353293413176,-4.0531158447265625e-06,0.5373493929704031,og alpha
85,76879,0.001,0.55,0.6,0.1843137254901961,0.23529411764705882,0.31333333333333335,0.38323353293413176,-4.0531158447265625e-06,0.5351685909430186,og alpha
86,76879,0.001,0.55,0.7,0.21176470588235294,0.24150943396226415,0.36,0.4,-4.0531158447265625e-06,0.5303382853666941,og alpha
87,76879,0.001,0.55,0.8,0.2549019607843137,0.24603174603174602,0.43333333333333335,0.42176870748299317,-4.0531158447265625e-06,0.524337199529012,og alpha
88,76879,0.001,0.55,0.9,0.28627450980392155,0.2222222222222222,0.4866666666666667,0.4031007751937985,-4.0531158447265625e-06,0.5184109272559484,og alpha
89,76879,0.001,0.55,1.0,0.4,0.25365853658536586,0.68,0.52,-4.0531158447265625e-06,0.5122898475329081,og alpha
90,76879,0.001,0.1,0.65,0.4588235294117647,0.25806451612903225,0.78,0.5925925925925924,-4.0531158447265625e-06,0.5013862458864847,og beta
91,76879,0.001,0.2,0.65,0.48627450980392156,0.23391812865497078,0.8266666666666667,0.6060606060606061,-4.0531158447265625e-06,0.4904471532503764,og beta
92,76879,0.001,0.3,0.65,0.48627450980392156,0.20606060606060606,0.8266666666666667,0.5666666666666667,-4.0531158447265625e-06,0.4823221762975057,og beta
93,76879,0.001,0.4,0.65,0.4980392156862745,0.20987654320987656,0.8466666666666667,0.5964912280701754,-4.0531158447265625e-06,0.4763513425985972,og beta
94,76879,0.001,0.5,0.65,0.5058823529411764,0.2125,0.86,0.6181818181818182,-4.0531158447265625e-06,0.47483759065469106,og beta
95,76879,0.001,0.6,0.65,0.5098039215686274,0.2138364779874214,0.8666666666666667,0.6296296296296297,-4.0531158447265625e-06,0.4756934473911921,og beta
96,76879,0.001,0.7,0.65,0.49019607843137253,0.20731707317073172,0.8333333333333334,0.5762711864406779,-4.0531158447265625e-06,0.47831370393435163,og beta
97,76879,0.001,0.8,0.65,0.4823529411764706,0.20481927710843376,0.82,0.5573770491803278,-4.0531158447265625e-06,0.48273749311765035,og beta
98,76879,0.001,0.9,0.65,0.47843137254901963,0.22222222222222227,0.8133333333333334,0.5757575757575757,-4.0531158447265625e-06,0.4872108143568039,og beta
99,76879,0.001,1.0,0.65,0.4823529411764706,0.23255813953488372,0.82,0.5970149253731343,-4.0531158447265625e-06,0.4936390995979309,og beta
100,47449,0.001,0.55,0.1,0.43529411764705883,0.24210526315789474,0.74,0.5411764705882353,-4.0531158447265625e-06,0.5045258680979411,og alpha
101,47449,0.001,0.55,0.2,0.3254901960784314,0.23214285714285712,0.5533333333333333,0.4369747899159664,-4.0531158447265625e-06,0.5146416914463043,og alpha
102,47449,0.001,0.55,0.3,0.23921568627450981,0.23622047244094488,0.4066666666666667,0.40268456375838924,-4.0531158447265625e-06,0.522645770907402,og alpha
103,47449,0.001,0.55,0.4,0.2235294117647059,0.23255813953488372,0.38,0.39215686274509803,-4.0531158447265625e-06,0.5274918721119563,og alpha
104,47449,0.001,0.55,0.5,0.22745098039215686,0.23938223938223938,0.38666666666666666,0.4025974025974026,-4.0531158447265625e-06,0.5267310144503912,og alpha
105,47449,0.001,0.55,0.6,0.2235294117647059,0.2204724409448819,0.38,0.37583892617449666,-4.0531158447265625e-06,0.5237001613775889,og alpha
106,47449,0.001,0.55,0.7,0.24313725490196078,0.2122448979591837,0.41333333333333333,0.3714285714285714,-4.0531158447265625e-06,0.5196759080886841,og alpha
107,47449,0.001,0.55,0.8,0.3137254901960784,0.21524663677130046,0.5333333333333333,0.4067796610169491,-4.0531158447265625e-06,0.514330378373464,og alpha
108,47449,0.001,0.55,0.9,0.4117647058823529,0.24242424242424246,0.7,0.5161290322580645,-4.0531158447265625e-06,0.5079939846197764,og alpha
109,47449,0.001,0.55,1.0,0.4627450980392157,0.25136612021857924,0.7866666666666666,0.5897435897435898,-4.0531158447265625e-06,0.5011696340640386,og alpha
110,47449,0.001,0.1,0.65,0.4823529411764706,0.23255813953488372,0.82,0.5970149253731343,-4.0531158447265625e-06,0.490214626789093,og beta
111,47449,0.001,0.2,0.65,0.5019607843137255,0.2111801242236025,0.8533333333333334,0.6071428571428571,-4.0531158447265625e-06,0.48046094020207725,og beta
112,47449,0.001,0.3,0.65,0.5098039215686274,0.20382165605095542,0.8666666666666667,0.6153846153846154,-4.0531158447265625e-06,0.4723541122674942,og beta
113,47449,0.001,0.4,0.65,0.5215686274509804,0.20779220779220778,0.8866666666666667,0.6530612244897959,-4.0531158447265625e-06,0.46716849784056347,og beta
114,47449,0.001,0.5,0.65,0.5137254901960784,0.20512820512820512,0.8733333333333333,0.6274509803921569,-4.0531158447265625e-06,0.46583131949106854,og beta
115,47449,0.001,0.6,0.65,0.5137254901960784,0.20512820512820512,0.8733333333333333,0.6274509803921569,-4.0531158447265625e-06,0.46667554914951326,og beta
116,47449,0.001,0.7,0.65,0.5058823529411764,0.20253164556962025,0.86,0.6037735849056604,-4.0531158447265625e-06,0.4703665532668432,og beta
117,47449,0.001,0.8,0.65,0.5019607843137255,0.2111801242236025,0.8533333333333334,0.6071428571428571,-4.0531158447265625e-06,0.47495509187380475,og beta
118,47449,0.001,0.9,0.65,0.5019607843137255,0.22085889570552145,0.8533333333333334,0.6206896551724138,-4.0531158447265625e-06,0.48049758156140643,og beta
119,47449,0.001,1.0,0.65,0.4980392156862745,0.23809523809523808,0.8466666666666667,0.634920634920635,-4.0531158447265625e-06,0.48686678528785704,og beta
120,96475,0.001,0.55,0.1,0.4745098039215686,0.25555555555555554,0.8066666666666666,0.6133333333333333,-4.0531158447265625e-06,0.49784362932046256,og alpha
121,96475,0.001,0.55,0.2,0.396078431372549,0.24509803921568626,0.6733333333333333,0.5050505050505051,-4.0531158447265625e-06,0.5082743948698044,og alpha
122,96475,0.001,0.55,0.3,0.2823529411764706,0.23430962343096237,0.48,0.4179104477611941,-4.0531158447265625e-06,0.5164504704872767,og alpha
