,Data,Explainer,# Epochs,Full Runtime,Average Runtime,# Edges
89,Wisconsin,GNN,50,1.6086466312408447,0.032172932624816894,2250
90,Wisconsin,Beta,50,1.9375691413879395,0.038751382827758786,2300
91,Wisconsin,GNN,50,1.3270044326782227,0.026540088653564452,2300
92,Wisconsin,Beta,50,2.345949649810791,0.04691899299621582,2350
93,Wisconsin,GNN,50,1.6751737594604492,0.03350347518920899,2350
94,Wisconsin,Beta,50,2.1477553844451904,0.04295510768890381,2400
95,Wisconsin,GNN,50,1.59470534324646,0.031894106864929196,2400
96,Wisconsin,Beta,50,2.479621648788452,0.04959243297576904,2450
97,Wisconsin,GNN,50,1.5844411849975586,0.03168882369995117,2450
98,Wisconsin,Beta,50,2.550731658935547,0.05101463317871094,2500
99,Wisconsin,GNN,50,1.9043066501617432,0.038086133003234865,2500
100,Wisconsin,Beta,50,2.289031505584717,0.04578063011169434,2550
101,Wisconsin,GNN,50,1.7394053936004639,0.034788107872009276,2550
102,Wisconsin,Beta,50,2.3739101886749268,0.04747820377349853,2600
103,Wisconsin,GNN,50,1.7688632011413574,0.03537726402282715,2600
104,Wisconsin,Beta,50,2.387537956237793,0.04775075912475586,2650
105,Wisconsin,GNN,50,1.8313789367675781,0.036627578735351565,2650
106,Wisconsin,Beta,50,2.5665836334228516,0.051331672668457035,2700
107,Wisconsin,GNN,50,1.898536205291748,0.03797072410583496,2700
108,Wisconsin,Beta,50,2.3892877101898193,0.04778575420379639,2750
109,Wisconsin,GNN,50,1.7723355293273926,0.03544671058654785,2750
110,Wisconsin,Beta,50,2.4588191509246826,0.049176383018493655,2800
111,Wisconsin,GNN,50,1.9307820796966553,0.0386156415939331,2800
112,Wisconsin,Beta,50,2.26242995262146,0.0452485990524292,2850
113,Wisconsin,GNN,50,1.9925487041473389,0.03985097408294678,2850
114,Wisconsin,Beta,50,2.571614980697632,0.05143229961395264,2900
115,Wisconsin,GNN,50,1.8054850101470947,0.036109700202941894,2900
116,Wisconsin,Beta,50,2.7550480365753174,0.055100960731506346,2950
117,Wisconsin,GNN,50,1.9303374290466309,0.03860674858093262,2950
118,Wisconsin,Beta,50,2.680443525314331,0.05360887050628662,3000
119,Wisconsin,GNN,50,2.070770502090454,0.041415410041809084,3000
120,Wisconsin,Beta,50,2.810105085372925,0.0562021017074585,3050
121,Wisconsin,GNN,50,1.9839308261871338,0.039678616523742674,3050
122,Wisconsin,Beta,50,3.150442600250244,0.06300885200500489,3100
123,Wisconsin,GNN,50,2.016817569732666,0.04033635139465332,3100
124,Wisconsin,Beta,50,2.999807357788086,0.059996147155761716,3150
125,Wisconsin,GNN,50,2.1211111545562744,0.04242222309112549,3150
126,Wisconsin,Beta,50,2.8385860919952393,0.05677172183990478,3200
127,Wisconsin,GNN,50,2.206141233444214,0.04412282466888428,3200
128,Wisconsin,Beta,50,2.930655002593994,0.058613100051879884,3250
129,Wisconsin,GNN,50,2.1870601177215576,0.04374120235443115,3250
130,Wisconsin,Beta,50,2.765110492706299,0.055302209854125976,3300
131,Wisconsin,GNN,50,2.02057147026062,0.040411429405212404,3300
132,Wisconsin,Beta,50,3.0143842697143555,0.06028768539428711,3350
133,Wisconsin,GNN,50,2.125131607055664,0.04250263214111328,3350
134,Wisconsin,Beta,50,2.724111318588257,0.054482226371765134,3400
135,Wisconsin,GNN,50,2.350205898284912,0.04700411796569824,3400
136,Wisconsin,Beta,50,3.09321665763855,0.061864333152771,3450
137,Wisconsin,GNN,50,2.265017509460449,0.045300350189208985,3450
138,Wisconsin,Beta,50,3.1579110622406006,0.06315822124481202,3500
139,Wisconsin,GNN,50,2.339137077331543,0.04678274154663086,3500
140,Wisconsin,Beta,50,2.787367343902588,0.05574734687805176,3550
141,Wisconsin,GNN,50,2.253370523452759,0.04506741046905518,3550
142,Wisconsin,Beta,50,3.0701985359191895,0.06140397071838379,3600
143,Wisconsin,GNN,50,2.3755204677581787,0.047510409355163576,3600
144,Wisconsin,Beta,50,2.9706501960754395,0.05941300392150879,3650
145,Wisconsin,GNN,50,2.1710877418518066,0.043421754837036135,3650
146,Wisconsin,Beta,50,3.0952155590057373,0.061904311180114746,3700
147,Wisconsin,GNN,50,2.3007493019104004,0.04601498603820801,3700
148,Wisconsin,Beta,50,2.826417922973633,0.056528358459472655,3750
149,Wisconsin,GNN,50,2.1721956729888916,0.043443913459777835,3750
150,Wisconsin,Beta,50,2.6674089431762695,0.05334817886352539,3800
151,Wisconsin,GNN,50,2.2353858947753906,0.044707717895507815,3800
152,Wisconsin,Beta,50,2.7074880599975586,0.05414976119995117,3850
153,Wisconsin,GNN,50,1.9863531589508057,0.039727063179016114,3850
154,Wisconsin,Beta,50,3.0089282989501953,0.06017856597900391,3900
155,Wisconsin,GNN,50,2.1040360927581787,0.04208072185516357,3900
156,Wisconsin,Beta,50,3.1469855308532715,0.06293971061706544,3950
157,Wisconsin,GNN,50,2.484955310821533,0.049699106216430665,3950
158,Wisconsin,Beta,50,2.9848875999450684,0.059697751998901365,4000
159,Wisconsin,GNN,50,2.331249713897705,0.0466249942779541,4000
160,Wisconsin,Beta,50,2.71079421043396,0.0542158842086792,4050
161,Wisconsin,GNN,50,2.03503155708313,0.0407006311416626,4050
162,Wisconsin,Beta,50,3.3200581073760986,0.06640116214752197,4100
163,Wisconsin,GNN,50,2.435321569442749,0.04870643138885498,4100
164,Wisconsin,Beta,50,2.7576417922973633,0.05515283584594727,4150
165,Wisconsin,GNN,50,2.012470245361328,0.04024940490722656,4150
166,Wisconsin,Beta,50,3.1056604385375977,0.06211320877075195,4200
167,Wisconsin,GNN,50,2.53310489654541,0.0506620979309082,4200
168,Wisconsin,Beta,50,2.965329647064209,0.05930659294128418,4250
169,Wisconsin,GNN,50,2.3129146099090576,0.04625829219818115,4250
170,Wisconsin,Beta,50,3.4362666606903076,0.06872533321380615,4300
171,Wisconsin,GNN,50,2.4024083614349365,0.04804816722869873,4300
172,Wisconsin,Beta,50,3.2257046699523926,0.06451409339904784,4350
173,Wisconsin,GNN,50,2.2480075359344482,0.04496015071868897,4350
174,Wisconsin,Beta,50,3.2252938747406006,0.06450587749481201,4400
175,Wisconsin,GNN,50,2.56243634223938,0.051248726844787595,4400
176,Wisconsin,Beta,50,3.5131120681762695,0.0702622413635254,4450
177,Wisconsin,GNN,50,2.515345811843872,0.05030691623687744,4450
178,Wisconsin,Beta,50,3.6500604152679443,0.07300120830535889,4500
179,Wisconsin,GNN,50,2.6652908325195312,0.05330581665039062,4500
180,Wisconsin,Beta,50,3.2096776962280273,0.06419355392456055,4550
181,Wisconsin,GNN,50,2.371373176574707,0.04742746353149414,4550
182,Wisconsin,Beta,50,2.82177996635437,0.0564355993270874,4600
183,Wisconsin,GNN,50,2.1305692195892334,0.04261138439178467,4600
184,Wisconsin,Beta,50,3.0128915309906006,0.06025783061981201,4650
185,Wisconsin,GNN,50,2.668269157409668,0.05336538314819336,4650
186,Wisconsin,Beta,50,3.4819118976593018,0.06963823795318604,4700
187,Wisconsin,GNN,50,2.781359910964966,0.05562719821929932,4700
188,Wisconsin,Beta,50,3.6033129692077637,0.07206625938415527,4750
189,Wisconsin,GNN,50,2.47284197807312,0.0494568395614624,4750
190,Wisconsin,Beta,50,3.1142449378967285,0.06228489875793457,4800
191,Wisconsin,GNN,50,2.003749132156372,0.04007498264312744,4800
192,Wisconsin,Beta,50,2.6751670837402344,0.05350334167480469,4850
193,Wisconsin,GNN,50,2.2084856033325195,0.04416971206665039,4850
194,Wisconsin,Beta,50,3.739314556121826,0.07478629112243652,4900
195,Wisconsin,GNN,50,2.8998048305511475,0.05799609661102295,4900
196,Wisconsin,Beta,50,2.171316146850586,0.04342632293701172,4950
197,Wisconsin,GNN,50,1.1489925384521484,0.022979850769042968,4950
198,Wisconsin,Beta,50,3.3451218605041504,0.066902437210083,5000
199,Wisconsin,GNN,50,2.771322011947632,0.055426440238952636,5000
